94.67,95.00,91.00,2.87,2.00,2.00,2.00,0.00,0,3,0
110.00,92.00,90.00,26.88,2.67,2.00,2.00,0.94,3,0,0
95.67,102.00,102.00,8.96,2.00,2.00,2.00,0.00,3,0,0
298.00,318.00,222.00,55.71,8.00,8.00,6.00,1.63,0,3,0
92.00,92.00,90.00,1.63,2.00,2.00,2.00,0.00,3,0,0
242.67,225.00,216.00,31.56,6.67,6.00,6.00,0.94,0,3,0
226.67,190.00,185.00,55.43,6.00,5.00,5.00,1.41,0,3,0
352.67,194.00,189.00,227.93,10.00,5.00,5.00,7.07,0,3,0
256.33,256.00,224.00,26.54,6.67,6.00,6.00,0.94,0,3,0
288.33,288.00,192.00,78.79,8.00,8.00,5.00,2.45,0,3,0
319.33,297.00,222.00,89.99,8.67,8.00,6.00,2.49,0,3,0
295.33,292.00,199.00,80.05,8.00,8.00,5.00,2.45,0,3,0
303.67,299.00,177.00,105.38,8.00,8.00,5.00,2.45,0,3,0
216.00,182.00,176.00,52.38,6.00,5.00,5.00,1.41,0,3,0
427.00,350.00,283.00,158.65,12.00,10.00,8.00,4.32,0,3,0
307.67,341.00,192.00,84.20,8.33,9.00,5.00,2.49,0,3,0
313.67,246.00,239.00,100.69,8.67,6.00,6.00,3.77,0,3,0
261.00,223.00,208.00,64.64,7.33,6.00,6.00,1.89,0,3,0
231.33,224.00,222.00,11.81,6.00,6.00,6.00,0.00,0,3,0
333.33,284.00,233.00,107.86,8.67,6.00,6.00,3.77,0,3,0
322.33,319.00,216.00,88.21,8.67,8.00,6.00,2.49,0,3,0
252.67,235.00,216.00,39.19,6.67,6.00,6.00,0.94,0,3,0
454.33,512.00,222.00,171.09,12.67,14.00,6.00,4.99,0,3,0
298.67,262.00,208.00,92.70,7.33,6.00,6.00,1.89,0,3,0
230.33,229.00,216.00,12.28,6.00,6.00,6.00,0.00,0,3,0
229.67,226.00,225.00,5.91,6.00,6.00,6.00,0.00,0,3,0
283.00,195.00,159.00,150.63,7.00,4.00,4.00,4.24,0,3,0
231.33,211.00,192.00,42.90,5.00,4.00,4.00,1.41,0,3,0
443.33,387.00,336.00,117.59,12.00,10.00,8.00,4.32,0,3,0
244.33,195.00,190.00,73.33,5.67,5.00,4.00,1.70,0,3,0
745.00,678.00,410.00,304.59,20.00,20.00,10.00,8.16,0,2,1
66.00,67.00,63.00,2.16,1.00,1.00,1.00,0.00,0,3,0
434.67,470.00,215.00,166.81,12.67,14.00,6.00,4.99,0,3,0
483.33,510.00,215.00,209.06,13.33,12.00,6.00,6.60,0,3,0
249.00,278.00,161.00,63.42,6.67,8.00,8.00,1.89,0,3,0
215.67,209.00,164.00,45.15,5.33,4.00,4.00,1.89,0,3,0
271.00,270.00,257.00,11.86,6.67,6.00,6.00,0.94,0,3,0
161.67,153.00,153.00,12.26,4.00,4.00,4.00,0.00,0,3,0
99.67,101.00,95.00,3.40,2.00,2.00,2.00,0.00,0,3,0
123.33,123.00,88.00,28.99,2.67,2.00,2.00,0.94,3,0,0
146.33,102.00,93.00,69.16,3.33,2.00,2.00,1.89,3,0,0
238.67,232.00,225.00,14.66,6.00,6.00,6.00,0.00,0,3,0
96.67,99.00,90.00,4.78,2.00,2.00,2.00,0.00,3,0,0
223.00,222.00,215.00,6.98,6.00,6.00,6.00,0.00,0,3,0
234.00,235.00,189.00,36.34,5.00,5.00,5.00,0.00,0,3,0
313.67,210.00,201.00,153.01,8.00,5.00,5.00,4.24,0,3,0
408.33,412.00,329.00,63.33,7.33,6.00,6.00,1.89,0,3,0
459.33,445.00,282.00,150.98,8.00,8.00,7.00,0.82,0,3,0
419.00,498.00,247.00,121.76,10.00,10.00,6.00,3.27,0,3,0
237.33,217.00,199.00,42.13,6.00,5.00,5.00,1.41,0,3,0
274.33,279.00,213.00,48.29,7.33,8.00,5.00,1.70,0,3,0
274.00,195.00,192.00,113.85,7.67,5.00,5.00,3.77,0,3,0
293.33,220.00,215.00,107.26,8.00,6.00,6.00,2.83,0,3,0
392.67,203.00,185.00,281.05,10.33,5.00,5.00,7.54,0,3,0
348.33,234.00,227.00,166.67,9.33,6.00,6.00,4.71,0,3,0
262.33,276.00,231.00,22.22,7.33,8.00,8.00,0.94,0,3,0
311.00,338.00,222.00,64.53,7.33,6.00,6.00,1.89,0,3,0
281.33,249.00,238.00,53.69,7.33,6.00,6.00,1.89,0,3,0
271.67,298.00,207.00,45.99,6.67,6.00,6.00,0.94,0,3,0
500.00,372.00,273.00,254.26,12.67,10.00,6.00,6.80,0,3,0
357.33,362.00,226.00,105.38,10.00,10.00,6.00,3.27,0,3,0
230.33,222.00,220.00,13.22,6.00,6.00,6.00,0.00,0,3,0
445.67,340.00,245.00,220.06,12.67,10.00,6.00,6.80,0,3,0
398.00,339.00,227.00,168.94,11.33,10.00,6.00,4.99,0,3,0
303.00,334.00,219.00,60.07,8.67,10.00,10.00,1.89,0,3,0
259.00,249.00,230.00,28.65,6.00,6.00,6.00,0.00,0,3,0
385.33,282.00,267.00,156.86,11.33,8.00,8.00,4.71,0,3,0
465.67,540.00,216.00,181.29,12.67,14.00,6.00,4.99,0,3,0
357.00,355.00,257.00,82.48,10.00,10.00,6.00,3.27,0,3,0
474.67,467.00,461.00,15.28,12.00,12.00,10.00,1.63,0,3,0
265.33,251.00,230.00,36.15,6.00,6.00,6.00,0.00,0,3,0
312.00,224.00,222.00,125.87,8.67,6.00,6.00,3.77,0,3,0
232.00,229.00,219.00,12.03,6.00,6.00,6.00,0.00,0,3,0
336.67,361.00,216.00,90.25,9.33,10.00,6.00,2.49,0,3,0
313.67,294.00,234.00,74.39,6.67,6.00,6.00,0.94,0,3,0
281.00,253.00,229.00,57.41,7.33,6.00,6.00,1.89,0,3,0
