241,2,1
63,2,1
67,2,1
65,2,1
67,2,1
71,2,1
65,2,1
62,2,1
95,2,1
63,2,1
62,2,1
65,2,1
98,2,1
77,2,1
63,2,1
66,2,1
63,2,1
71,2,1
70,2,1
62,2,1
101,2,1
67,2,1
69,2,1
65,2,1
74,2,1
73,2,1
77,2,1
132,2,1
80,2,1
64,2,1
69,2,1
64,2,1
64,2,1
68,2,1
66,2,1
67,2,1
67,2,1
70,2,1
68,2,1
71,2,1
63,2,1
69,2,1
63,2,1
92,2,1
69,2,1
68,2,1
67,2,1
76,2,1
65,2,1
66,2,1
68,2,1
73,2,1
68,2,1
70,2,1
65,2,1
62,2,1
68,2,1
70,2,1
104,2,1
90,2,1
93,2,1
61,2,1
105,2,1
186,2,1
64,2,1
64,2,1
66,2,1
75,2,1
64,2,1
67,2,1
63,2,1
64,2,1
64,2,1
65,2,1
71,2,1
64,2,1
63,2,1
61,2,1
114,2,1
63,2,1
77,2,1
75,2,1
66,2,1
65,2,1
66,2,1
65,2,1
96,2,1
92,2,1
69,2,1
65,2,1
73,2,1
62,2,1
96,2,1
73,2,1
66,2,1
63,2,1
86,2,1
63,2,1
72,2,1
68,2,1
124,2,1
