116,2,1
78,2,1
79,2,1
74,2,1
66,2,1
68,2,1
66,2,1
68,2,1
68,2,1
73,2,1
70,2,1
71,2,1
95,2,1
71,2,1
67,2,1
73,2,1
80,2,1
69,2,1
72,2,1
68,2,1
68,2,1
74,2,1
96,2,1
103,2,1
74,2,1
67,2,1
68,2,1
76,2,1
76,2,1
96,2,1
69,2,1
69,2,1
73,2,1
75,2,1
71,2,1
69,2,1
66,2,1
75,2,1
67,2,1
78,2,1
67,2,1
142,2,1
92,2,1
77,2,1
68,2,1
71,2,1
66,2,1
94,2,1
71,2,1
73,2,1
69,2,1
70,2,1
68,2,1
68,2,1
67,2,1
74,2,1
71,2,1
76,2,1
103,2,1
87,2,1
78,2,1
74,2,1
66,2,1
68,2,1
104,2,1
68,2,1
73,2,1
74,2,1
68,2,1
69,2,1
70,2,1
75,2,1
68,2,1
79,2,1
67,2,1
72,2,1
90,2,1
108,2,1
99,2,1
75,2,1
69,2,1
67,2,1
139,2,1
89,2,1
77,2,1
69,2,1
70,2,1
72,2,1
72,2,1
70,2,1
81,2,1
67,2,1
74,2,1
69,2,1
67,2,1
71,2,1
79,2,1
77,2,1
126,2,1
129,2,1
76,2,1
