120,2,1
125,2,1
83,2,1
111,2,1
96,2,1
94,2,1
102,2,1
122,2,1
124,2,1
120,2,1
144,2,1
135,2,1
81,2,1
112,2,1
207,2,1
144,2,1
154,2,1
126,2,1
146,2,1
182,2,1
120,2,1
112,2,1
113,2,1
126,2,1
88,2,1
103,2,1
123,2,1
95,2,1
196,2,1
126,2,1
119,2,1
91,2,1
90,2,1
82,2,1
118,2,1
91,2,1
80,2,1
80,2,1
67,2,1
73,2,1
75,2,1
84,2,1
72,2,1
66,2,1
80,2,1
111,2,1
79,2,1
90,2,1
69,2,1
74,2,1
103,2,1
100,2,1
118,2,1
76,2,1
102,2,1
125,2,1
114,2,1
147,2,1
132,2,1
111,2,1
113,2,1
77,2,1
81,2,1
71,2,1
72,2,1
104,2,1
110,2,1
125,2,1
83,2,1
74,2,1
70,2,1
91,2,1
108,2,1
88,2,1
106,2,1
98,2,1
83,2,1
79,2,1
96,2,1
73,2,1
85,2,1
104,2,1
76,2,1
72,2,1
67,2,1
66,2,1
68,2,1
78,2,1
68,2,1
64,2,1
67,2,1
78,2,1
106,2,1
85,2,1
90,2,1
93,2,1
72,2,1
70,2,1
71,2,1
79,2,1
69,2,1
