62,1,1
42,1,1
39,1,1
40,1,1
64,1,1
77,1,1
56,1,1
40,1,1
40,1,1
40,1,1
41,1,1
38,1,1
41,1,1
41,1,1
40,1,1
39,1,1
46,1,1
43,1,1
42,1,1
39,1,1
41,1,1
41,1,1
40,1,1
40,1,1
49,1,1
44,1,1
64,1,1
57,1,1
66,1,1
48,1,1
48,1,1
44,1,1
39,1,1
42,1,1
40,1,1
40,1,1
38,1,1
38,1,1
40,1,1
39,1,1
37,1,1
44,1,1
62,1,1
56,1,1
45,1,1
39,1,1
44,1,1
39,1,1
63,1,1
57,1,1
46,1,1
44,1,1
46,1,1
40,1,1
203,1,1
44,1,1
62,1,1
44,1,1
41,1,1
40,1,1
39,1,1
43,1,1
40,1,1
42,1,1
44,1,1
40,1,1
41,1,1
50,1,1
43,1,1
39,1,1
40,1,1
39,1,1
38,1,1
38,1,1
44,1,1
42,1,1
46,1,1
39,1,1
40,1,1
40,1,1
41,1,1
96,1,1
62,1,1
47,1,1
47,1,1
39,1,1
61,1,1
40,1,1
39,1,1
39,1,1
39,1,1
44,1,1
38,1,1
44,1,1
48,1,1
40,1,1
42,1,1
39,1,1
39,1,1
38,1,1
42,1,1
