154,2,1
98,2,1
75,2,1
65,2,1
67,2,1
77,2,1
67,2,1
75,2,1
65,2,1
67,2,1
69,2,1
78,2,1
66,2,1
120,2,1
111,2,1
121,2,1
92,2,1
76,2,1
107,2,1
89,2,1
97,2,1
81,2,1
97,2,1
130,2,1
69,2,1
71,2,1
66,2,1
66,2,1
66,2,1
75,2,1
93,2,1
98,2,1
97,2,1
71,2,1
70,2,1
67,2,1
65,2,1
70,2,1
73,2,1
64,2,1
105,2,1
112,2,1
67,2,1
64,2,1
67,2,1
71,2,1
69,2,1
64,2,1
70,2,1
73,2,1
65,2,1
65,2,1
65,2,1
65,2,1
119,2,1
107,2,1
78,2,1
76,2,1
92,2,1
65,2,1
67,2,1
69,2,1
70,2,1
72,2,1
67,2,1
67,2,1
68,2,1
67,2,1
139,2,1
90,2,1
73,2,1
64,2,1
67,2,1
66,2,1
69,2,1
64,2,1
93,2,1
64,2,1
66,2,1
85,2,1
84,2,1
89,2,1
79,2,1
78,2,1
127,2,1
103,2,1
74,2,1
71,2,1
66,2,1
73,2,1
66,2,1
67,2,1
75,2,1
133,2,1
73,2,1
65,2,1
65,2,1
72,2,1
73,2,1
66,2,1
66,2,1
