69,1,1
41,1,1
41,1,1
45,1,1
40,1,1
42,1,1
40,1,1
39,1,1
38,1,1
42,1,1
54,1,1
46,1,1
43,1,1
47,1,1
40,1,1
43,1,1
38,1,1
47,1,1
38,1,1
43,1,1
41,1,1
45,1,1
37,1,1
44,1,1
39,1,1
40,1,1
64,1,1
59,1,1
50,1,1
50,1,1
38,1,1
39,1,1
39,1,1
42,1,1
40,1,1
38,1,1
38,1,1
39,1,1
37,1,1
43,1,1
38,1,1
38,1,1
39,1,1
43,1,1
38,1,1
39,1,1
39,1,1
39,1,1
40,1,1
47,1,1
39,1,1
39,1,1
40,1,1
39,1,1
43,1,1
38,1,1
38,1,1
38,1,1
41,1,1
44,1,1
40,1,1
42,1,1
39,1,1
39,1,1
38,1,1
41,1,1
38,1,1
78,1,1
71,1,1
48,1,1
45,1,1
46,1,1
40,1,1
39,1,1
40,1,1
42,1,1
39,1,1
40,1,1
40,1,1
40,1,1
39,1,1
41,1,1
39,1,1
39,1,1
41,1,1
44,1,1
40,1,1
40,1,1
39,1,1
64,1,1
44,1,1
38,1,1
42,1,1
37,1,1
44,1,1
39,1,1
40,1,1
38,1,1
39,1,1
38,1,1
40,1,1
