97,1,1
43,1,1
39,1,1
39,1,1
40,1,1
39,1,1
43,1,1
38,1,1
40,1,1
38,1,1
39,1,1
38,1,1
40,1,1
45,1,1
38,1,1
43,1,1
41,1,1
40,1,1
42,1,1
39,1,1
44,1,1
40,1,1
40,1,1
37,1,1
40,1,1
43,1,1
42,1,1
40,1,1
38,1,1
65,1,1
39,1,1
41,1,1
46,1,1
40,1,1
44,1,1
43,1,1
41,1,1
40,1,1
39,1,1
43,1,1
39,1,1
40,1,1
40,1,1
41,1,1
42,1,1
39,1,1
42,1,1
40,1,1
39,1,1
39,1,1
41,1,1
43,1,1
39,1,1
43,1,1
42,1,1
39,1,1
44,1,1
43,1,1
52,1,1
42,1,1
43,1,1
45,1,1
43,1,1
40,1,1
44,1,1
43,1,1
41,1,1
40,1,1
40,1,1
46,1,1
39,1,1
45,1,1
46,1,1
47,1,1
86,1,1
69,1,1
135,1,1
84,1,1
139,1,1
280,1,1
102,1,1
192,1,1
99,1,1
354,1,1
93,1,1
82,1,1
60,1,1
76,1,1
73,1,1
59,1,1
50,1,1
53,1,1
48,1,1
47,1,1
46,1,1
43,1,1
40,1,1
46,1,1
42,1,1
44,1,1
41,1,1
