127,2,1
104,2,1
85,2,1
85,2,1
77,2,1
82,2,1
77,2,1
72,2,1
87,2,1
73,2,1
107,2,1
69,2,1
88,2,1
70,2,1
82,2,1
74,2,1
72,2,1
97,2,1
73,2,1
69,2,1
71,2,1
84,2,1
69,2,1
82,2,1
80,2,1
69,2,1
67,2,1
66,2,1
69,2,1
72,2,1
73,2,1
69,2,1
69,2,1
70,2,1
95,2,1
72,2,1
73,2,1
69,2,1
67,2,1
73,2,1
70,2,1
74,2,1
78,2,1
70,2,1
70,2,1
80,2,1
73,2,1
70,2,1
68,2,1
66,2,1
67,2,1
77,2,1
91,2,1
69,2,1
72,2,1
65,2,1
66,2,1
69,2,1
67,2,1
88,2,1
73,2,1
71,2,1
75,2,1
70,2,1
87,2,1
96,2,1
121,2,1
112,2,1
92,2,1
145,2,1
95,2,1
84,2,1
87,2,1
84,2,1
72,2,1
77,2,1
74,2,1
71,2,1
71,2,1
73,2,1
76,2,1
78,2,1
75,2,1
77,2,1
70,2,1
72,2,1
66,2,1
108,2,1
66,2,1
66,2,1
68,2,1
67,2,1
64,2,1
76,2,1
68,2,1
68,2,1
77,2,1
115,2,1
151,2,1
77,2,1
89,2,1
