300,6,1
438,10,1
333,8,1
202,6,1
187,6,1
600,18,1
382,10,1
400,10,1
263,6,1
222,6,1
837,22,1
220,6,1
192,6,1
196,6,1
284,8,1
195,6,1
475,14,1
208,6,1
191,6,1
283,8,1
188,6,1
312,8,1
215,6,1
373,10,1
241,6,1
355,10,1
299,8,1
210,6,1
220,6,1
516,14,1
550,14,1
273,8,1
344,8,1
208,6,1
731,22,1
1101,30,-1
197,6,1
464,14,1
304,8,1
201,6,1
209,6,1
351,10,1
205,6,1
335,10,1
263,6,1
244,6,1
204,6,1
204,6,1
334,10,1
199,6,1
209,6,1
205,6,1
346,10,1
230,6,1
218,6,1
218,6,1
1090,30,-1
197,6,1
665,18,1
541,14,1
211,6,1
452,14,1
353,10,1
197,6,1
295,8,1
287,8,1
314,8,1
366,10,1
264,8,1
195,6,1
332,10,1
267,6,1
442,12,1
208,6,1
493,10,1
407,8,1
454,10,1
500,10,1
417,10,1
1262,30,-1
1158,30,-1
469,10,1
494,8,1
294,6,1
260,6,1
383,8,1
259,6,1
666,14,1
285,6,1
1247,26,1
559,12,1
225,6,1
303,8,1
239,6,1
230,6,1
383,10,1
285,6,1
244,6,1
252,6,1
254,6,1
256,6,1
