721,18,1
1033,26,1
271,8,1
213,6,1
369,10,1
386,10,1
288,6,1
848,22,1
190,6,1
753,22,1
362,10,1
190,6,1
586,16,1
389,12,1
255,8,1
192,6,1
577,16,1
427,14,1
730,22,1
415,12,1
202,6,1
211,6,1
223,6,1
522,14,1
204,6,1
255,6,1
494,14,1
207,6,1
450,12,1
201,6,1
837,22,1
294,8,1
203,6,1
441,12,1
479,14,1
235,6,1
199,6,1
238,6,1
203,6,1
202,6,1
199,6,1
286,8,1
337,10,1
205,6,1
627,18,1
306,8,1
224,6,1
274,8,1
200,6,1
500,14,1
606,18,1
238,6,1
205,6,1
378,10,1
199,6,1
345,10,1
328,8,1
340,10,1
299,8,1
232,6,1
659,16,1
260,8,1
221,6,1
211,6,1
395,12,1
227,6,1
200,6,1
194,6,1
357,10,1
350,10,1
276,8,1
479,10,1
445,8,1
303,6,1
347,8,1
366,10,1
218,6,1
235,6,1
220,6,1
286,8,1
329,8,1
362,6,1
528,10,1
289,6,1
1010,18,1
526,10,1
506,10,1
491,10,1
380,8,1
350,6,1
547,10,1
709,18,1
273,6,1
241,6,1
334,8,1
391,10,1
314,8,1
323,8,1
246,6,1
286,6,1
233,6,1
