182,4,1
141,4,1
141,4,1
130,4,1
157,4,1
137,4,1
184,4,1
132,4,1
147,4,1
169,4,1
167,4,1
370,12,1
158,4,1
148,4,1
148,4,1
170,4,1
130,4,1
142,4,1
373,12,1
390,12,1
138,4,1
147,4,1
133,4,1
136,4,1
160,4,1
137,4,1
188,4,1
554,16,1
135,4,1
270,8,1
166,4,1
165,4,1
141,4,1
137,4,1
130,4,1
962,30,-1
433,12,1
142,4,1
146,4,1
139,4,1
161,4,1
145,4,1
1110,30,-1
198,4,1
191,4,1
697,16,1
148,4,1
141,4,1
130,4,1
126,4,1
172,4,1
160,4,1
334,8,1
168,4,1
145,4,1
262,8,1
138,4,1
429,12,1
148,4,1
148,4,1
148,4,1
138,4,1
133,4,1
133,4,1
127,4,1
140,4,1
162,4,1
276,8,1
144,4,1
152,4,1
125,4,1
141,4,1
432,12,1
176,4,1
280,4,1
167,4,1
167,4,1
170,4,1
284,8,1
245,4,1
589,12,1
243,4,1
231,4,1
259,4,1
219,4,1
221,4,1
186,4,1
242,4,1
403,8,1
214,4,1
208,4,1
201,4,1
147,4,1
505,12,1
168,4,1
162,4,1
352,8,1
194,4,1
159,4,1
159,4,1
495,12,1
