282,6,1
489,10,1
684,14,1
410,6,1
319,6,1
277,6,1
489,10,1
1008,18,1
414,6,1
406,6,1
358,6,1
235,6,1
313,8,1
228,6,1
258,6,1
592,14,1
314,8,1
236,6,1
229,6,1
263,6,1
733,18,1
195,6,1
293,8,1
217,6,1
464,14,1
224,6,1
204,6,1
631,16,1
333,10,1
230,6,1
198,6,1
478,14,1
194,6,1
235,6,1
259,8,1
486,14,1
205,6,1
224,6,1
244,6,1
211,6,1
323,10,1
188,6,1
536,14,1
255,8,1
221,6,1
310,10,1
311,8,1
1068,30,-1
434,12,1
435,14,1
480,14,1
876,26,1
229,6,1
196,6,1
202,6,1
205,6,1
341,10,1
451,12,1
230,6,1
338,10,1
197,6,1
342,10,1
487,14,1
206,6,1
204,6,1
205,6,1
228,6,1
191,6,1
486,14,1
192,6,1
195,6,1
223,6,1
210,6,1
322,8,1
293,8,1
424,6,1
290,6,1
225,6,1
1203,22,1
420,8,1
473,6,1
755,12,1
309,6,1
314,6,1
273,6,1
274,6,1
368,8,1
529,10,1
285,6,1
272,6,1
520,10,1
316,8,1
337,8,1
491,10,1
323,8,1
551,14,1
226,6,1
334,8,1
386,10,1
362,10,1
288,8,1
