296,6,1
489,14,1
207,6,1
600,14,1
285,8,1
221,6,1
213,6,1
357,10,1
359,6,1
232,6,1
217,6,1
194,6,1
199,6,1
229,6,1
217,6,1
249,6,1
617,18,1
405,10,1
294,8,1
585,16,1
202,6,1
256,6,1
351,10,1
278,8,1
275,8,1
381,10,1
318,8,1
223,6,1
236,6,1
365,10,1
210,6,1
338,10,1
369,8,1
382,10,1
549,14,1
233,6,1
395,10,1
537,14,1
1150,30,-1
230,6,1
385,10,1
509,14,1
236,6,1
222,6,1
272,6,1
284,6,1
302,8,1
292,8,1
235,6,1
426,10,1
487,12,1
320,8,1
216,6,1
209,6,1
248,6,1
493,12,1
250,6,1
217,6,1
283,8,1
223,6,1
340,8,1
267,6,1
232,6,1
212,6,1
250,6,1
217,6,1
375,10,1
314,8,1
215,6,1
222,6,1
246,6,1
228,6,1
420,10,1
223,6,1
227,6,1
232,6,1
283,6,1
336,8,1
498,12,1
239,6,1
224,6,1
367,6,1
517,6,1
531,10,1
403,8,1
328,6,1
608,6,1
401,6,1
341,6,1
375,6,1
705,10,1
451,8,1
440,10,1
264,6,1
404,6,1
422,6,1
767,8,1
544,6,1
573,6,1
377,6,1
589,8,1
