617,12,1
260,6,1
431,10,1
327,8,1
432,10,1
258,6,1
408,10,1
627,14,1
259,6,1
334,8,1
438,10,1
272,6,1
259,6,1
235,6,1
234,6,1
411,10,1
286,6,1
307,6,1
334,8,1
357,8,1
263,6,1
488,12,1
253,6,1
406,10,1
250,6,1
337,6,1
246,6,1
330,8,1
237,6,1
238,6,1
806,18,1
311,6,1
545,12,1
335,8,1
260,6,1
503,10,1
389,8,1
264,6,1
241,6,1
319,8,1
249,6,1
421,10,1
250,6,1
329,8,1
402,10,1
251,6,1
449,10,1
349,8,1
265,6,1
413,10,1
257,6,1
416,10,1
754,18,1
251,6,1
273,6,1
331,8,1
439,10,1
500,12,1
338,8,1
269,6,1
802,6,1
355,10,1
659,18,1
741,22,1
243,6,1
464,14,1
479,14,1
192,6,1
197,6,1
200,6,1
311,8,1
205,6,1
931,26,1
219,6,1
619,14,1
300,8,1
207,6,1
216,6,1
359,10,1
210,6,1
341,10,1
249,6,1
704,16,1
277,6,1
251,6,1
242,6,1
882,18,1
371,8,1
650,14,1
246,6,1
288,6,1
213,6,1
206,6,1
231,6,1
373,10,1
217,6,1
250,6,1
241,6,1
212,6,1
367,10,1
214,6,1
