219,5,1
221,5,1
194,5,1
538,14,1
196,5,1
984,23,1
375,9,1
196,5,1
224,5,1
193,5,1
200,5,1
210,5,1
350,8,1
674,17,1
233,5,1
193,5,1
192,5,1
219,5,1
260,7,1
184,5,1
304,8,1
489,11,1
352,9,1
197,5,1
378,9,1
746,17,1
357,9,1
694,17,1
760,17,1
334,7,1
227,5,1
327,8,1
266,7,1
198,5,1
206,5,1
226,5,1
335,8,1
186,5,1
185,5,1
267,7,1
185,5,1
457,11,1
192,5,1
622,15,1
516,11,1
319,7,1
206,5,1
201,5,1
211,5,1
805,19,1
631,14,1
305,7,1
328,8,1
227,5,1
599,14,1
199,5,1
229,5,1
196,5,1
199,5,1
197,5,1
355,8,1
220,5,1
191,5,1
183,5,1
254,5,1
195,5,1
366,9,1
460,11,1
203,5,1
193,5,1
253,5,1
374,11,1
170,5,1
192,5,1
165,5,1
162,5,1
250,7,1
166,5,1
156,5,1
257,8,1
313,8,1
347,8,1
201,5,1
320,7,1
462,11,1
209,5,1
201,5,1
369,9,1
208,5,1
466,9,1
838,20,1
176,5,1
177,5,1
419,11,1
306,8,1
171,5,1
306,8,1
220,5,1
209,5,1
665,17,1
516,13,1
