635,14,1
630,18,1
255,6,1
402,10,1
251,6,1
214,6,1
383,10,1
245,6,1
234,6,1
232,6,1
259,6,1
238,6,1
223,6,1
211,6,1
244,6,1
208,6,1
206,6,1
388,10,1
208,6,1
658,18,1
208,6,1
232,6,1
449,10,1
508,14,1
373,10,1
219,6,1
819,20,1
303,8,1
230,6,1
245,6,1
235,6,1
232,6,1
297,6,1
281,6,1
409,10,1
1333,16,1
395,10,1
969,26,1
248,6,1
240,6,1
535,14,1
487,12,1
559,14,1
235,6,1
224,6,1
349,6,1
293,6,1
258,6,1
243,6,1
210,6,1
215,6,1
349,8,1
238,6,1
235,6,1
221,6,1
322,8,1
412,10,1
231,6,1
525,14,1
381,10,1
250,6,1
223,6,1
361,10,1
449,12,1
263,6,1
606,14,1
245,6,1
244,6,1
244,6,1
296,8,1
366,8,1
349,8,1
573,14,1
538,14,1
525,12,1
369,10,1
465,12,1
378,10,1
219,6,1
258,6,1
243,6,1
363,6,1
542,10,1
1079,8,1
250,6,1
237,6,1
332,8,1
248,6,1
248,6,1
272,6,1
412,10,1
504,12,1
659,14,1
289,6,1
1098,30,-1
348,8,1
277,6,1
371,10,1
199,6,1
359,10,1
442,10,1
