399,10,1
393,8,1
474,10,1
1066,26,1
330,6,1
260,6,1
430,10,1
850,18,1
351,8,1
500,14,1
221,6,1
187,6,1
196,6,1
220,6,1
626,18,1
203,6,1
204,6,1
210,6,1
231,6,1
183,6,1
317,10,1
213,6,1
198,6,1
218,6,1
326,10,1
232,6,1
199,6,1
203,6,1
200,6,1
497,14,1
380,10,1
738,22,1
258,8,1
314,8,1
379,10,1
513,14,1
193,6,1
221,6,1
217,6,1
201,6,1
267,8,1
224,6,1
209,6,1
224,6,1
216,6,1
225,6,1
662,18,1
225,6,1
363,10,1
209,6,1
251,6,1
303,8,1
219,6,1
274,8,1
271,8,1
205,6,1
210,6,1
336,8,1
498,14,1
238,6,1
341,10,1
261,8,1
229,6,1
327,10,1
193,6,1
487,14,1
875,26,1
216,6,1
188,6,1
467,14,1
212,6,1
256,6,1
387,10,1
218,6,1
410,10,1
1134,30,-1
249,6,1
228,6,1
216,6,1
237,6,1
216,6,1
326,6,1
351,6,1
567,10,1
700,14,1
352,6,1
304,6,1
508,10,1
441,6,1
526,10,1
331,6,1
234,6,1
320,8,1
242,6,1
334,8,1
270,6,1
525,10,1
447,10,1
464,12,1
323,8,1
311,8,1
