322,8,1
336,10,1
288,8,1
232,6,1
211,6,1
236,6,1
207,6,1
332,10,1
359,10,1
218,6,1
249,6,1
417,10,1
321,10,1
342,10,1
326,10,1
298,8,1
197,6,1
191,6,1
738,22,1
347,10,1
189,6,1
213,6,1
208,6,1
229,6,1
245,6,1
276,6,1
287,8,1
408,10,1
354,10,1
516,14,1
436,12,1
235,6,1
207,6,1
347,10,1
370,8,1
524,14,1
476,14,1
328,10,1
244,6,1
228,6,1
649,18,1
308,6,1
258,6,1
256,6,1
274,6,1
236,6,1
240,6,1
219,6,1
326,6,1
278,6,1
217,6,1
365,10,1
386,10,1
253,6,1
273,6,1
255,6,1
483,14,1
475,14,1
210,6,1
357,10,1
285,6,1
247,6,1
408,10,1
499,14,1
269,8,1
198,6,1
432,12,1
283,8,1
208,6,1
206,6,1
201,6,1
467,12,1
533,14,1
411,10,1
245,6,1
249,6,1
505,10,1
377,8,1
301,6,1
1165,18,1
367,6,1
312,6,1
282,6,1
273,6,1
295,6,1
296,6,1
493,10,1
356,8,1
312,6,1
503,10,1
815,18,1
233,6,1
425,10,1
288,6,1
228,6,1
255,6,1
229,6,1
517,14,1
253,6,1
401,10,1
225,6,1
