455,12,1
200,6,1
325,10,1
197,6,1
196,6,1
249,6,1
213,6,1
350,10,1
685,18,1
238,6,1
369,10,1
380,10,1
554,18,1
692,22,1
618,18,1
197,6,1
203,6,1
197,6,1
324,8,1
201,6,1
212,6,1
670,18,1
211,6,1
495,14,1
247,6,1
483,14,1
242,6,1
214,6,1
221,6,1
233,6,1
204,6,1
273,8,1
380,10,1
204,6,1
280,8,1
372,8,1
247,6,1
244,6,1
260,6,1
218,6,1
211,6,1
223,6,1
214,6,1
393,10,1
348,10,1
309,8,1
530,14,1
255,6,1
478,12,1
222,6,1
241,6,1
427,12,1
277,8,1
631,16,1
355,10,1
205,6,1
274,8,1
205,6,1
237,6,1
329,8,1
1103,30,-1
197,6,1
196,6,1
504,14,1
199,6,1
230,6,1
203,6,1
197,6,1
356,10,1
197,6,1
198,6,1
223,6,1
224,6,1
532,14,1
366,10,1
351,8,1
228,6,1
228,6,1
520,14,1
238,6,1
248,6,1
416,8,1
464,10,1
1442,30,-1
935,18,1
269,6,1
304,6,1
277,6,1
265,6,1
298,6,1
268,6,1
693,10,1
464,10,1
446,6,1
384,6,1
644,10,1
340,6,1
484,10,1
343,8,1
689,6,1
406,8,1
