251,6,1
205,6,1
218,6,1
243,6,1
798,22,1
215,6,1
209,6,1
237,6,1
357,10,1
384,10,1
356,10,1
261,6,1
237,6,1
215,6,1
226,6,1
195,6,1
216,6,1
467,12,1
656,18,1
589,16,1
207,6,1
370,10,1
274,6,1
219,6,1
313,8,1
546,14,1
324,8,1
263,6,1
286,6,1
264,6,1
224,6,1
654,18,1
266,6,1
313,8,1
291,6,1
370,8,1
663,14,1
331,6,1
412,8,1
376,8,1
205,6,1
233,6,1
268,6,1
519,14,1
259,6,1
376,10,1
370,10,1
250,6,1
223,6,1
574,14,1
226,6,1
225,6,1
231,6,1
250,6,1
498,12,1
238,6,1
519,14,1
1038,26,1
526,14,1
368,10,1
739,18,1
217,6,1
224,6,1
271,6,1
268,6,1
408,10,1
245,6,1
227,6,1
237,6,1
275,6,1
592,14,1
250,6,1
261,6,1
235,6,1
234,6,1
314,8,1
275,6,1
248,6,1
248,6,1
1280,30,-1
249,6,1
248,6,1
789,14,1
315,6,1
307,6,1
630,12,1
616,10,1
328,6,1
524,10,1
576,10,1
439,8,1
239,6,1
357,10,1
324,8,1
231,6,1
200,6,1
201,6,1
189,6,1
195,6,1
207,6,1
198,6,1
