488.60,439.00,30.00,372.74,10.20,7.00,7.00,7.37,10,39,1
526.26,462.00,29.00,392.34,10.52,11.00,7.00,7.48,10,39,1
441.38,336.50,28.00,358.98,8.96,7.00,7.00,6.65,10,39,1
456.56,432.50,44.00,329.62,9.78,7.00,7.00,7.04,10,39,1
488.34,429.50,30.00,369.68,9.26,7.00,7.00,6.62,10,39,1
1189.94,1400.00,30.00,601.51,24.20,30.00,30.00,11.60,10,0,40
427.62,253.00,30.00,487.87,8.66,5.00,1.00,9.16,10,16,24
346.14,208.00,55.00,354.60,7.32,4.00,1.00,7.86,10,17,23
1207.50,1359.50,1272.00,617.39,24.20,30.00,30.00,11.60,10,0,40
404.44,300.00,30.00,317.28,8.04,6.00,6.00,5.79,10,40,0
446.56,280.50,408.00,385.00,9.32,6.00,6.00,7.70,10,38,2
368.34,317.00,251.00,256.22,7.48,6.00,6.00,5.36,10,40,0
402.60,327.50,37.00,285.92,8.68,7.00,7.00,6.06,10,40,0
395.22,297.00,29.00,291.83,8.00,6.00,6.00,5.95,10,39,1
342.78,282.50,29.00,217.74,7.36,6.00,6.00,4.69,10,40,0
436.68,362.50,30.00,314.52,9.18,7.00,7.00,6.32,10,39,1
448.04,371.00,28.00,315.17,8.92,7.00,7.00,6.01,10,39,1
499.00,423.00,27.00,343.74,10.20,8.00,8.00,6.62,10,40,0
522.90,479.50,27.00,359.77,10.62,8.00,8.00,7.12,10,39,1
381.22,331.00,318.00,237.78,8.22,7.00,7.00,4.89,10,40,0
485.40,387.50,30.00,351.51,9.98,8.00,8.00,7.14,10,38,2
602.12,557.50,30.00,446.59,11.96,9.00,9.00,7.92,10,39,1
513.58,459.50,36.00,327.06,10.32,9.00,9.00,6.37,10,40,0
427.96,338.50,30.00,303.29,9.00,7.00,7.00,6.12,10,39,1
381.46,325.50,317.00,262.72,8.04,7.00,7.00,5.47,10,40,0
481.16,402.00,309.00,350.20,9.78,7.00,7.00,7.11,10,38,2
421.02,461.00,40.00,248.25,8.58,7.00,7.00,5.40,10,40,0
503.50,376.50,30.00,390.80,10.62,7.00,7.00,8.30,10,37,3
438.14,320.50,49.00,349.14,8.74,7.00,7.00,6.64,10,38,2
459.62,352.50,337.00,327.04,9.24,7.00,7.00,5.78,10,40,0
403.96,321.00,294.00,278.64,8.06,7.00,7.00,5.42,10,40,0
498.74,332.00,311.00,383.86,10.16,7.00,7.00,7.58,10,39,1
454.68,338.50,31.00,332.31,8.94,7.00,7.00,6.22,10,39,1
419.46,336.50,33.00,285.70,8.88,7.00,7.00,6.14,10,40,0
