1693,30,-1
1236,30,-1
1229,30,-1
1230,30,-1
1234,30,-1
1602,30,-1
1272,30,-1
1229,30,-1
1210,30,-1
1236,30,-1
1464,30,-1
1369,30,-1
1396,30,-1
1386,30,-1
1389,30,-1
1461,30,-1
1735,30,-1
1458,30,-1
1376,30,-1
1512,30,-1
1432,30,-1
1499,30,-1
1413,30,-1
1479,30,-1
1451,30,-1
1720,30,-1
1877,30,-1
1736,30,-1
1920,30,-1
1981,30,-1
63,1,0
44,1,0
49,1,0
66,1,0
59,1,0
30,1,0
31,1,0
30,1,0
32,1,0
29,1,0
1652,30,-1
1701,30,-1
1753,30,-1
1286,30,-1
1237,30,-1
1405,30,-1
1483,30,-1
1404,30,-1
1467,30,-1
1451,30,-1
