1194.67,1227.00,340.00,685.01,13.67,7.00,7.00,9.43,0,3,0
584.67,394.00,384.00,276.74,7.00,7.00,7.00,0.00,0,3,0
598.00,602.00,347.00,203.33,8.67,7.00,7.00,2.36,0,3,0
894.00,352.00,343.00,772.88,10.33,7.00,7.00,4.71,0,3,0
613.00,645.00,479.00,98.97,9.67,7.00,7.00,3.77,0,3,0
840.00,1047.00,314.00,374.74,13.33,11.00,7.00,6.34,0,3,0
1512.67,1480.00,360.00,954.76,22.33,30.00,30.00,10.84,0,1,2
666.67,561.00,395.00,275.29,8.33,7.00,7.00,1.89,0,3,0
402.00,346.00,329.00,91.48,7.00,7.00,7.00,0.00,0,3,0
422.33,382.00,341.00,87.64,7.00,7.00,7.00,0.00,0,3,0
864.00,820.00,322.00,461.55,14.67,7.00,7.00,10.84,0,2,1
568.00,664.00,319.00,177.60,9.67,7.00,7.00,3.77,0,3,0
502.33,526.00,308.00,149.95,8.33,7.00,7.00,1.89,0,3,0
522.00,588.00,309.00,154.20,8.67,7.00,7.00,2.36,0,3,0
589.00,375.00,331.00,334.24,8.67,7.00,7.00,2.36,0,3,0
591.67,659.00,362.00,166.97,9.67,7.00,7.00,3.77,0,3,0
463.33,393.00,313.00,159.42,7.00,7.00,7.00,0.00,0,3,0
485.67,346.00,337.00,203.92,7.00,7.00,7.00,0.00,0,3,0
1323.67,466.00,354.00,1292.93,13.67,11.00,7.00,6.80,0,3,0
676.00,578.00,320.00,337.86,10.00,11.00,7.00,2.16,0,3,0
907.33,360.00,342.00,786.81,12.00,7.00,7.00,7.07,0,3,0
892.67,690.00,508.00,421.90,14.33,15.00,11.00,2.49,0,3,0
694.33,490.00,329.00,408.14,13.67,7.00,7.00,9.43,0,3,0
527.00,522.00,488.00,34.07,9.67,11.00,11.00,1.89,0,3,0
501.00,552.00,334.00,121.03,8.33,7.00,7.00,1.89,0,3,0
483.00,330.00,326.00,219.21,8.67,7.00,7.00,2.36,0,3,0
530.67,507.00,356.00,153.19,10.33,7.00,7.00,4.71,0,3,0
490.00,517.00,371.00,88.23,8.67,7.00,7.00,2.36,0,3,0
509.00,493.00,336.00,148.22,9.67,7.00,7.00,3.77,0,3,0
536.67,371.00,328.00,265.28,8.67,7.00,7.00,2.36,0,3,0
685.00,569.00,332.00,345.46,13.67,7.00,7.00,9.43,0,3,0
542.00,556.00,499.00,31.02,9.67,11.00,11.00,1.89,0,3,0
467.67,343.00,325.00,189.18,8.67,7.00,7.00,2.36,0,3,0
1233.67,1416.00,424.00,600.65,22.33,30.00,30.00,10.84,0,1,2
733.33,761.00,333.00,316.18,14.00,12.00,7.00,6.68,0,3,0
483.00,461.00,325.00,138.86,8.33,7.00,7.00,1.89,0,3,0
617.67,324.00,307.00,427.38,8.67,7.00,7.00,2.36,0,3,0
852.67,770.00,364.00,436.67,15.33,17.00,7.00,6.24,0,3,0
462.33,480.00,351.00,84.62,8.67,7.00,7.00,2.36,0,3,0
430.67,344.00,332.00,131.14,7.00,7.00,7.00,0.00,0,3,0
406.33,349.00,341.00,86.80,7.00,7.00,7.00,0.00,0,3,0
586.00,682.00,333.00,180.62,10.33,7.00,7.00,4.71,0,3,0
792.67,653.00,573.00,256.18,14.00,15.00,15.00,1.41,0,3,0
700.67,722.00,322.00,300.85,10.00,11.00,7.00,2.16,0,3,0
568.67,509.00,344.00,212.04,11.00,7.00,7.00,5.66,0,3,0
616.33,727.00,347.00,191.45,11.67,11.00,7.00,4.11,0,3,0
407.67,349.00,313.00,109.41,7.00,7.00,7.00,0.00,0,3,0
595.33,466.00,305.00,303.94,12.00,7.00,7.00,7.07,0,3,0
385.00,350.00,338.00,58.19,7.00,7.00,7.00,0.00,0,3,0
685.67,658.00,393.00,251.02,12.00,7.00,7.00,7.07,0,3,0
412.33,328.00,308.00,133.66,7.00,7.00,7.00,0.00,0,3,0
431.67,331.00,317.00,152.37,7.00,7.00,7.00,0.00,0,3,0
540.00,533.00,497.00,38.29,10.00,11.00,7.00,2.16,0,3,0
509.00,450.00,312.00,189.58,9.67,7.00,7.00,3.77,0,3,0
731.00,739.00,310.00,340.53,13.33,11.00,7.00,6.34,0,3,0
455.33,432.00,317.00,123.58,8.67,7.00,7.00,2.36,0,3,0
619.00,479.00,299.00,333.47,12.33,7.00,7.00,7.54,0,3,0
877.00,721.00,363.00,495.79,12.33,15.00,15.00,3.77,0,3,0
517.67,601.00,338.00,127.15,10.00,11.00,7.00,2.16,0,3,0
805.33,898.00,323.00,361.97,14.33,17.00,7.00,5.25,0,3,0
957.00,648.00,340.00,666.74,16.33,15.00,7.00,8.22,0,3,0
444.33,468.00,349.00,70.20,8.33,7.00,7.00,1.89,0,3,0
755.67,354.00,325.00,588.67,13.67,7.00,7.00,9.43,0,3,0
404.33,333.00,327.00,105.15,7.00,7.00,7.00,0.00,0,3,0
758.33,788.00,466.00,227.55,13.67,15.00,7.00,4.99,0,3,0
636.33,643.00,367.00,217.24,11.33,12.00,7.00,3.30,0,3,0
443.67,346.00,310.00,164.24,7.00,7.00,7.00,0.00,0,3,0
501.00,529.00,362.00,103.96,8.67,7.00,7.00,2.36,0,3,0
696.67,527.00,348.00,373.73,13.33,11.00,7.00,6.34,0,3,0
514.67,591.00,309.00,147.03,10.33,12.00,12.00,2.36,0,3,0
529.00,359.00,304.00,280.21,10.33,7.00,7.00,4.71,0,3,0
574.33,473.00,309.00,267.78,10.33,7.00,7.00,4.71,0,3,0
708.33,526.00,462.00,304.24,9.67,7.00,7.00,3.77,0,3,0
387.00,353.00,326.00,68.07,7.00,7.00,7.00,0.00,0,3,0
946.33,780.00,752.00,255.29,16.67,17.00,11.00,4.50,0,3,0
662.67,782.00,392.00,191.84,12.00,12.00,7.00,4.08,0,3,0
838.33,788.00,652.00,176.32,16.33,15.00,15.00,1.89,0,3,0
634.67,567.00,401.00,223.59,8.67,7.00,7.00,2.36,0,3,0
1501.67,1371.00,1364.00,189.76,30.00,30.00,30.00,0.00,0,0,3
90.00,97.00,65.00,18.24,1.00,1.00,1.00,0.00,3,0,0
124.00,87.00,64.00,69.23,2.00,1.00,1.00,1.41,2,0,1
1429.33,1430.00,1339.00,73.49,30.00,30.00,30.00,0.00,0,0,3
581.33,628.00,81.00,390.86,11.67,13.00,1.00,8.22,3,0,0
129.00,114.00,114.00,21.21,2.00,2.00,2.00,0.00,3,0,0
571.67,481.00,278.00,284.12,11.33,10.00,6.00,4.99,0,3,0
471.33,531.00,328.00,101.82,9.67,11.00,11.00,1.89,0,3,0
189.33,174.00,165.00,28.29,3.33,3.00,3.00,0.47,3,0,0
520.00,459.00,415.00,118.75,10.67,9.00,9.00,2.36,0,3,0
536.67,353.00,345.00,265.42,7.00,7.00,7.00,0.00,0,3,0
872.67,654.00,551.00,384.38,17.67,12.00,11.00,8.73,0,2,1
95.33,100.00,80.00,11.12,1.00,1.00,1.00,0.00,3,0,0
83.33,79.00,60.00,21.04,1.00,1.00,1.00,0.00,3,0,0
402.00,403.00,350.00,42.06,7.00,7.00,7.00,0.00,0,3,0
72.00,74.00,67.00,3.56,1.00,1.00,1.00,0.00,3,0,0
75.00,77.00,68.00,5.10,1.00,1.00,1.00,0.00,3,0,0
80.33,74.00,62.00,18.12,1.00,1.00,1.00,0.00,3,0,0
197.00,89.00,66.00,169.26,3.00,1.00,1.00,2.83,2,1,0
622.67,672.00,376.00,184.59,11.67,11.00,7.00,4.11,0,3,0
675.00,496.00,402.00,321.91,13.67,11.00,7.00,6.80,0,3,0
628.00,614.00,541.00,77.39,13.00,11.00,11.00,2.83,0,3,0
659.00,815.00,338.00,227.01,13.67,17.00,17.00,4.71,0,3,0
650.33,684.00,501.00,110.77,12.33,15.00,15.00,3.77,0,3,0
567.00,524.00,386.00,168.11,11.33,12.00,7.00,3.30,0,3,0
475.67,98.00,69.00,554.73,7.67,1.00,1.00,9.43,3,0,0
314.33,331.00,104.00,165.35,5.67,6.00,1.00,3.68,3,0,0
492.33,366.00,312.00,217.96,10.33,7.00,7.00,4.71,0,3,0
476.33,497.00,363.00,85.36,10.00,11.00,7.00,2.16,0,3,0
772.00,725.00,564.00,191.92,15.00,11.00,11.00,5.66,0,3,0
656.33,565.00,478.00,193.96,12.33,11.00,11.00,1.89,0,3,0
515.00,476.00,355.00,149.13,10.00,11.00,7.00,2.16,0,3,0
396.00,388.00,341.00,48.50,7.00,7.00,7.00,0.00,0,3,0
400.00,340.00,324.00,96.39,7.00,7.00,7.00,0.00,0,3,0
946.67,1113.00,472.00,340.61,16.00,19.00,7.00,6.48,0,3,0
621.33,372.00,341.00,374.74,12.00,7.00,7.00,7.07,0,3,0
393.67,385.00,366.00,26.84,7.00,7.00,7.00,0.00,0,3,0
211.00,210.00,206.00,4.55,4.00,4.00,4.00,0.00,3,0,0
363.67,248.00,203.00,196.26,3.67,4.00,4.00,0.47,3,0,0
578.67,562.00,364.00,182.46,12.33,11.00,7.00,4.99,0,3,0
659.00,632.00,522.00,124.36,12.67,12.00,11.00,1.70,0,3,0
665.33,708.00,548.00,83.99,14.33,15.00,11.00,2.49,0,3,0
865.33,851.00,681.00,156.69,17.33,19.00,11.00,4.64,0,3,0
364.33,360.00,307.00,48.68,7.00,7.00,7.00,0.00,0,3,0
569.67,642.00,314.00,186.38,11.33,12.00,7.00,3.30,0,3,0
564.00,564.00,348.00,176.36,11.67,11.00,7.00,4.11,0,3,0
591.67,490.00,400.00,210.65,11.67,11.00,7.00,4.11,0,3,0
723.33,774.00,501.00,164.79,15.00,17.00,17.00,2.83,0,3,0
809.67,876.00,518.00,216.21,15.67,17.00,11.00,3.40,0,3,0
613.33,383.00,336.00,359.49,8.67,7.00,7.00,2.36,0,3,0
702.67,363.00,331.00,503.16,13.67,7.00,7.00,9.43,0,3,0
463.67,520.00,337.00,89.75,10.00,11.00,7.00,2.16,0,3,0
601.33,570.00,543.00,64.35,11.33,11.00,11.00,0.47,0,3,0
728.33,630.00,397.00,318.36,15.33,12.00,7.00,8.50,0,3,0
624.33,716.00,347.00,199.82,13.00,15.00,7.00,4.32,0,3,0
510.00,595.00,327.00,129.51,10.33,12.00,12.00,2.36,0,3,0
543.00,364.00,354.00,260.25,12.00,7.00,7.00,7.07,0,3,0
638.67,574.00,361.00,257.21,13.67,12.00,7.00,6.24,0,3,0
82.00,82.00,75.00,5.72,1.00,1.00,1.00,0.00,3,0,0
1434.33,1489.00,1288.00,104.57,30.00,30.00,30.00,0.00,0,0,3
235.67,283.00,90.00,105.09,4.00,4.00,1.00,2.45,1,0,2
707.00,611.00,328.00,355.19,13.67,12.00,7.00,6.24,0,3,0
338.00,334.00,333.00,6.38,7.00,7.00,7.00,0.00,0,3,0
151.67,79.00,68.00,110.64,2.67,1.00,1.00,2.36,2,1,0
474.00,453.00,441.00,38.50,8.33,7.00,7.00,1.89,0,3,0
593.33,95.00,87.00,710.41,9.33,1.00,1.00,11.79,2,1,0
893.67,1076.00,334.00,403.67,19.00,23.00,7.00,8.64,0,3,0
149.33,84.00,66.00,105.38,2.00,1.00,1.00,1.41,2,0,1
587.00,373.00,336.00,329.15,11.00,7.00,7.00,5.66,0,3,0
347.33,359.00,320.00,19.40,7.00,7.00,7.00,0.00,0,3,0
85.33,84.00,71.00,12.28,1.00,1.00,1.00,0.00,0,0,3
670.67,697.00,379.00,228.16,13.67,15.00,7.00,4.99,0,3,0
394.33,341.00,75.00,285.01,6.33,4.00,1.00,5.56,1,1,1
425.00,419.00,313.00,93.99,7.00,7.00,7.00,0.00,0,3,0
1450.67,1429.00,1297.00,135.18,30.00,30.00,30.00,0.00,0,0,3
178.67,91.00,70.00,139.09,2.33,1.00,1.00,1.89,3,0,0
686.00,840.00,303.00,272.55,7.67,9.00,9.00,1.89,3,0,0
519.33,484.00,375.00,134.61,10.00,11.00,7.00,2.16,0,3,0
438.33,394.00,70.00,320.38,7.67,5.00,1.00,6.80,3,0,0
757.67,861.00,361.00,291.01,14.33,17.00,7.00,5.25,0,3,0
241.33,155.00,136.00,135.75,4.67,2.00,2.00,3.77,2,1,0
391.33,396.00,311.00,63.77,7.00,7.00,7.00,0.00,0,3,0
